"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-05","7.83"," 1401","0.00",,"71","51","  130","   70","18.1","25.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-06","6.71"," 1511","0.00",,"73","44","  130","  130","16.1","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-07","5.82"," 1541","0.00",,"75","48","  110","  120","18.1","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-08","4.70"," 1630","0.00",,"79","52","  110","  100","16.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-09","2.91"," 1302","0.00",,"80","49","  290","  300","12.1","15.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-10","9.17"," 1018","0.23",,"66","40","  330","  270","18.1","23.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-11","11.18"," 1903","0.02",,"61","38","  320","  290","29.1","38.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-12","16.33"," 1636","0.00",,"49","33","  280","  290","31.1","40.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-13","7.61"," 0917","0.00",,"53","30","  290","  310","18.1","25.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-14","8.28"," 1359","0.00",,"71","43","  140","  140","18.1","23.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-15","11.86"," 1137","0.00",,"81","52","  280","  280","29.1","36.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-16","7.61"," 1847","0.00",,"81","31","   50","   60","15.0","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-17","7.16"," 1422","0.00",,"70","47","   50","   40","14.1","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-18","7.83"," 1303","0.00",,"79","54","  130","  120","16.1","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-19","4.70"," 1911","0.00",,"84","53","  140","  150","13.0","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-20","5.82"," 1734","0.01",,"89","62","  220","  220","19.9","28.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-21","7.16"," 1609","0.00",,"84","66","  240","  210","17.0","23.9",,,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-22","8.50"," 1703","0.04",,"80","62","  200","  210","25.9","36.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-23","12.08"," 1746","0.19",,"62","41","  360","   10","23.0","31.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-24","10.29"," 0755","0.00",,"54","37","   10","   20","19.9","25.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-25","4.03"," 1519","0.00",,"63","34","  360","  330","14.1","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-26","3.58"," 1222","0.00",,"68","38","  330","   10","14.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-27","6.93"," 1732","0.26",,"63","39","  140","  120","16.1","18.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-28","5.37"," 2355","1.48",,"73","50","  200","  220","14.1","18.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-29","7.61"," 1240","0.14",,"82","60","  280","  290","21.0","28.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-30","5.59"," 1319","0.42",,"85","61","  230","  230","25.9","33.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-05-31","9.62"," 1345","0.28",,"82","68","  220","  230","21.0","29.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-01","8.05"," 1246","0.17",,"79","64","  210","  210","17.0","25.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-02","13.20"," 0954","0.00",,"70","51","  270","  270","23.0","29.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-03","6.71"," 1026","0.00",,"65","42","  290","  330","15.0","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-04","4.03"," 2012","0.00",,"70","46","   90","   90","12.1","14.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-05","6.49"," 1858","0.00",,"71","47","   70","   70","14.1","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-06","8.50"," 1836","0.00",,"65","53","   30","   50","15.0","21.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-07","6.71"," 0610","0.00",,"61","51","   40","  360","13.0","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-08","2.24"," 1621","0.00",,"70","56","   10","  190","8.1","12.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-09","8.05"," 1751","0.00",,"74","53","  110","  110","19.9","23.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-10","4.47"," 0002","1.27",,"69","59","   70","  120","12.1","17.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-11","8.28"," 1044","0.00",,"80","62","  290","  290","18.1","23.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-12","5.37"," 1309","0.41",,"74","63","   70","  220","15.0","19.9","    1",,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-13","11.41"," 1554","1.09",,"75","61","   10","   10","19.9","25.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-14","6.93"," 1501","0.00",,"74","57","  320","  340","14.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-15","4.70"," 1733","0.00",,"76","54","  260","  220","14.1","19.9","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-16","11.41"," 1803","0.26",,"80","64","  280","  290","23.9","29.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-17","5.82"," 1906","0.00",,"83","59","   40","   40","18.1","23.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-18","9.62"," 0859","0.02",,"70","52","   20","  140","19.9","53.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-19","5.14"," 0803","0.00",,"73","49","   90","   90","25.9","29.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-20","3.80"," 0728","0.00",,"80","52","  240","  320","10.1","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-21","4.92"," 1657","0.00",,"84","57","  200","  200","15.0","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-22","6.71"," 1752","0.00",,"87","71","  280","  180","16.1","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-23","7.38"," 1440","0.00",,"88","70","  210","  240","17.0","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-24","7.16"," 2112","0.47",,"87","68","  310","  320","23.0","28.0","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-25","6.26"," 2329","0.26",,"81","67","  240","  200","16.1","21.9","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-26","4.70"," 0945","0.00",,"84","65","  230","  160","14.1","25.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-27","3.58"," 1605","0.81",,"83","54","   10","  360","28.0","38.9","    1","    1","    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-28","7.16"," 0947","0.66",,,,"  280","  330","19.9","29.1","    1","    1","    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-29","7.16"," 1912","0.00",,"73","63","   50","   30","15.0","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-06-30","8.50"," 1824","0.00",,"78","61","   40","   10","17.0","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-01","9.17"," 1407","0.18",,"68","58","   40","   40","18.1","23.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-02","6.49"," 1404","0.00",,"75","58","   50","   50","14.1","17.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-03","5.37"," 1521","0.00",,"81","59","  230","  230","14.1","18.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-04","5.59"," 1132","0.00",,"78","68","  240","  240","14.1","17.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-05","2.68"," 1709","0.00",,"83","68","  170","  180","8.1","12.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-06","4.03"," 1225","0.01",,"83","68","  170","  150","13.0","17.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-07","5.14"," 0927","0.06",,"80","70","   10","   90","16.1","46.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-08","4.25"," 1527","0.81",,"83","69","  270","  290","21.0","28.0","    1",,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-09","5.14"," 1735","0.20",,"87","71","  210","  200","25.9","35.1","    1",,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-10","9.62"," 1709","0.60",,"88","66","  320","  320","21.9","28.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-11","7.83"," 0604","0.00",,"77","60","  360","  290","15.0","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-12","5.37"," 0518","0.00",,"80","56","   70","  360","10.1","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-13","5.59"," 1411","0.00",,"82","60","  110","  160","13.0","16.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-14","4.47"," 1408","0.00",,"87","66","  160","  100","10.1","15.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-15","2.91"," 1634","0.01",,"89","71","   10","   20","18.1","21.9","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-16","4.25"," 1620","0.00",,"91","74","  280","  280","14.1","16.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-17","8.05"," 1642","0.00",,"92","75","  270","  270","16.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-18","7.38"," 1640","0.00",,"93","75","  260","  270","17.0","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-19","11.41"," 2303","1.02",,"94","71","  300","  270","25.9","36.0","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-20","6.26"," 1202","0.00",,"84","66","  350","  230","16.1","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-21","4.92"," 2159","0.00",,"81","62","   90","   90","10.1","13.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-22","4.92"," 1015","0.00",,"80","66","  160","  150","12.1","14.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-23","8.72"," 1542","0.08",,"79","60","  360","  350","21.0","32.0","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-24","8.05"," 0316","0.00",,"71","56","   30","   30","15.0","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-25","2.01"," 1957","0.00",,"76","51","  170","  170","12.1","15.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-26","5.59"," 1813","0.01",,"78","58","  190","  200","14.1","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-27","7.83"," 1901","0.30",,"73","54","  280","  290","19.9","25.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-28","7.16"," 0938","0.10",,"62","51","  300","  190","16.1","21.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-29","7.83"," 1108","0.02",,"68","56","  280","  280","16.1","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-30","2.68"," 0820","0.00",,"77","52","  120","  100","10.1","21.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-07-31","4.70"," 2316","0.37",,"72","62","  300","  310","14.1","18.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-01","8.50"," 1452","0.01",,"77","61","  300","  300","21.9","25.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-02","7.83"," 1504","0.00",,"74","56","  220","  220","18.1","25.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-03","6.93"," 1509","0.00",,"77","58","  280","  270","17.0","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-04","7.38"," 1517","0.00",,"72","55","  360","  320","16.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-05","5.14"," 1504","0.00",,"71","55","  240","  240","10.1","13.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-06","6.26"," 1614","0.13",,"77","63","  190","  180","14.1","18.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-07","5.82"," 0617","0.16",,"81","63","  330","  330","21.0","28.0","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-08","6.26"," 0616","0.00",,"76","63","   30","  360","13.0","16.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-09","5.82"," 1616","0.00",,"79","59","  280","  280","17.0","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-10","3.58"," 1501","0.00",,"76","59","  350","  340","10.1","14.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-11","3.36"," 0950","0.00",,"78","62","  280","  160","16.1","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-12","4.70"," 1913","0.83",,"70","63","  230","  220","14.1","17.0","    1","    1","    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-13","11.86"," 1516","0.01",,"67","52","  330","  320","21.0","23.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-14","7.38"," 1056","0.00",,"70","48","  330","   10","14.1","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-15","4.25"," 1414","0.00",,"72","51","  220","  260","10.1","15.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-16","2.46"," 1548","0.00",,"78","54","  330","   10","8.9","15.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-17","3.58"," 1310","0.00",,"79","53","  130","   90","13.0","21.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-18","2.01"," 1443","0.00",,"81","56","   70","  150","8.9","12.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-19","3.58"," 1350","0.00",,"82","58","  270","  270","14.1","21.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-20","4.25"," 1552","0.00",,"85","59","  260","  260","15.0","19.9","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-21","5.14"," 1523","0.00",,"86","64","  210","  220","15.0","19.9","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-22","7.16"," 1042","0.00",,"82","67","  270","  270","14.1","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-23","5.59"," 1433","0.00",,"82","59","   70","  360","13.0","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-24","3.13"," 1749","0.00",,"81","55","  110","  110","10.1","14.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-25","6.04"," 1137","0.00",,"87","56","  240","  240","15.0","21.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-26","9.40"," 1012","0.07",,"87","70","  280","  270","18.1","23.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-27","4.70"," 0618","0.53",,"81","70","  330","  310","25.1","33.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-28","6.49"," 1635","0.00",,"82","69","   30","   40","14.1","18.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-29","2.91"," 1520","0.00",,"87","65","   50","   10","8.1","10.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-30","6.71"," 1656","0.69",,"86","67","  230","  240","18.1","23.9","    1",,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-08-31","6.49"," 1412","0.00",,"78","67","  350","  350","12.1","15.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-01","2.01"," 2325","0.14",,"78","65","  230","  220","15.0","21.0","    1",,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-02","10.96"," 1443","0.00",,"74","56","  300","  320","19.9","23.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-03","8.72"," 1059","0.00",,"73","56","  280","  310","16.1","23.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-04","10.07"," 1743","0.00",,"80","56","  270","  280","19.9","23.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-05","6.93"," 1439","0.00",,"70","50","  350","  340","14.1","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-06","3.80"," 1253","0.00",,"73","46","  220","  200","12.1","15.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-07","5.37"," 0956","0.07",,"79","60","  280","  320","19.9","29.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-08","8.95"," 0811","0.00",,"72","55","   40","   10","17.0","23.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-09","4.47"," 1701","0.04",,"73","52","  140","  140","10.1","14.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-10","8.72"," 1429","0.00",,"93","71","  250","  240","19.9","25.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-11","7.38"," 1655","0.91",,"88","69","  270","  250","33.1","40.0","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-12","9.40"," 1657","0.09",,"77","56","  320","  320","33.1","40.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-13","10.51"," 1518","0.00",,"58","44","  330","   20","21.0","25.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-14","3.58"," 0849","0.00",,"66","41","  250","   60","10.1","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-15","3.80"," 1258","0.07",,"62","50","  250","  260","10.1","15.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-16","8.72"," 1340","0.00",,"61","43","   10","   10","16.1","19.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-17","3.58"," 1622","0.00",,"66","39","  140","  150","14.1","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-18","4.03"," 1603","0.00",,"74","44","  170","  180","13.0","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-19","4.92"," 2359","0.00",,"78","58","  150","  170","12.1","15.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-20","8.95"," 1456","0.19",,"80","66","  280","  240","18.1","23.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2013-09-21","10.96"," 1510","0.00",,"68","52","  290","  290","19.9","25.9","    1",,,,,,
